code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600007,2012-10-31,2012-09-30,0.063914,0.198259,0.473569,289474690.000000,0.357012,,1007282534.00,1007282534.00
sh.600007,2013-03-23,2012-12-31,0.083738,0.193569,0.470658,383257441.000000,0.379812,1979950431.000000,1007282534.00,1007282534.00
sh.600007,2013-04-27,2013-03-31,0.022555,0.215414,0.476160,107201153.000000,0.397415,,1007282534.00,1007282534.00
sh.600007,2013-08-31,2013-06-30,0.048640,0.226306,0.490341,230270886.000000,0.414178,1017519754.000000,1007282534.00,1007282534.00
sh.600007,2013-10-31,2013-09-30,0.069456,0.220396,0.484231,332371636.000000,0.422483,,1007282534.00,1007282534.00
sh.600007,2014-04-09,2013-12-31,0.068081,0.158915,0.482184,325798805.000000,0.322846,2050149034.000000,1007282534.00,1007282534.00
sh.600007,2014-04-30,2014-03-31,0.027211,0.251971,0.499522,134110597.000000,0.349590,,1007282534.00,1007282534.00
sh.600007,2014-08-30,2014-06-30,0.057665,0.262532,0.517512,283665694.000000,0.375846,1080497627.000000,1007282534.00,1007282534.00
sh.600007,2014-10-31,2014-09-30,0.086041,0.261692,0.512725,429522601.000000,0.419281,,1007282534.00,1007282534.00
sh.600007,2015-03-25,2014-12-31,0.106424,0.240392,0.496686,537099470.000000,0.532628,2234266629.000000,1007282534.00,1007282534.00
sh.600007,2015-04-30,2015-03-31,0.028668,0.277486,0.520887,152030038.000000,0.550403,,1007282534.00,1007282534.00
sh.600007,2015-08-31,2015-06-30,0.057818,0.278790,0.524714,305316020.000000,0.554095,1095145751.000000,1007282534.00,1007282534.00
sh.600007,2015-10-31,2015-09-30,0.086947,0.281648,0.522685,466143942.000000,0.568918,,1007282534.00,1007282534.00
sh.600007,2016-03-24,2015-12-31,0.115432,0.276612,0.513255,628263122.000000,0.623061,2271278419.000000,1007282534.00,1007282534.00
sh.600007,2016-04-30,2016-03-31,0.030730,0.308758,0.545394,176379526.000000,0.647282,,1007282534.00,1007282534.00
sh.600007,2016-08-31,2016-06-30,0.065783,0.329732,0.555880,377573240.000000,0.694975,1145090155.000000,1007282534.00,1007282534.00
sh.600007,2016-10-29,2016-09-30,0.094216,0.318535,0.536319,548978430.000000,0.705450,,1007282534.00,1007282534.00
sh.600007,2017-03-23,2016-12-31,0.116478,0.292379,0.553594,686914877.000000,0.681378,2349397869.000000,1007282534.00,1007282534.00
sh.600007,2017-04-29,2017-03-31,0.025531,0.263551,0.543007,158704861.000000,0.663831,,1007282534.00,1007282534.00
sh.600007,2017-08-31,2017-06-30,0.048107,0.235242,0.539073,295221583.000000,0.599467,1254968172.000000,1007282534.00,1007282534.00
sh.600007,2017-10-31,2017-09-30,0.076674,0.239727,0.526914,477580532.000000,0.610310,,1007282534.00,1007282534.00
sh.600007,2018-03-24,2017-12-31,0.100744,0.229753,0.515772,635601938.000000,0.630217,2766461106.000000,1007282534.00,1007282534.00
sh.600007,2018-04-28,2018-03-31,0.030703,0.259489,0.520645,201760700.000000,0.672916,,1007282534.00,1007282534.00
sh.600007,2018-08-31,2018-06-30,0.062053,0.260392,0.530744,404159758.000000,0.738333,1552120934.000000,1007282534.00,1007282534.00
sh.600007,2018-10-31,2018-09-30,0.089350,0.252679,0.531250,590393163.000000,0.742133,,1007282534.00,1007282534.00
sh.600007,2019-03-30,2018-12-31,0.115729,0.244570,0.515576,775474748.000000,0.769051,3170768175.000000,1007282534.00,1007282534.00
sh.600007,2019-04-30,2019-03-31,0.034795,0.286572,0.538017,245235193.000000,0.812110,,1007282534.00,1007282534.00
sh.600007,2019-08-31,2019-06-30,0.069669,0.283473,0.545848,488375419.000000,0.852448,1722831339.000000,1007282534.00,1007282534.00
sh.600007,2019-10-31,2019-09-30,0.103653,0.284226,0.544152,739579072.000000,0.916997,,1007282534.00,1007282534.00
sh.600007,2020-04-28,2019-12-31,0.134218,0.275649,0.534118,973082586.000000,0.965397,3530148817.000000,1007282534.00,1007282534.00
sh.600007,2020-04-30,2020-03-31,0.026579,0.279294,0.538037,203898623.000000,0.924579,,1007282534.00,1007282534.00
sh.600007,2020-08-29,2020-06-30,0.053660,0.283944,0.541397,407083936.000000,0.884990,1433676180.000000,1007282534.00,1007282534.00
sh.600007,2020-10-31,2020-09-30,0.079697,0.274268,0.536446,612926855.000000,0.884990,,1007282534.00,1007282534.00
sh.600007,2021-03-25,2020-12-31,0.105936,0.266686,0.535206,826130846.000000,0.819459,3097760404.000000,1007282534.00,1007282534.00
sh.600007,2021-04-30,2021-03-31,0.029222,0.283243,0.545978,237712806.000000,0.852917,,1007282534.00,1007282534.00
sh.600007,2021-08-31,2021-06-30,0.063341,0.292176,0.571435,511241686.000000,0.922808,1749774812.000000,1007282534.00,1007282534.00
sh.600007,2021-10-30,2021-09-30,0.094609,0.291397,0.567288,776257844.000000,0.981530,,1007282534.00,1007282534.00
sh.600007,2022-03-31,2021-12-31,0.123000,0.285725,0.557056,1024605179.000000,1.016392,3585982881.000000,1007282534.00,1007282534.00
sh.600007,2022-04-29,2022-03-31,0.030518,0.296471,0.568882,267770861.000000,1.046126,,1007282534.00,1007282534.00
sh.600007,2022-08-31,2022-06-30,0.066247,0.344191,0.565554,571222160.000000,1.075844,1659606781.000000,1007282534.00,1007282534.00
sh.600007,2022-10-29,2022-09-30,0.099130,0.334969,0.574724,869657802.000000,1.108977,,1007282534.00,1007282534.00
sh.600007,2023-03-29,2022-12-31,0.125524,0.324452,0.565314,1116852803.000000,1.107803,3442276658.000000,1007282534.00,1007282534.00
sh.600007,2023-04-29,2023-03-31,0.034340,0.333534,0.606174,319672191.000000,1.159389,,1007282534.00,1007282534.00
sh.600007,2023-08-31,2023-06-30,0.071672,0.337410,0.602747,654022639.000000,1.189994,1938364140.000000,1007282534.00,1007282534.00
sh.600007,2023-10-31,2023-09-30,0.107838,0.339927,0.603481,1002773186.000000,1.240120,,1007282534.00,1007282534.00
sh.600007,2024-03-29,2023-12-31,0.133633,0.318710,0.580128,1260103397.000000,1.250097,3953761873.000000,1007282534.00,1007282534.00
sh.600007,2024-04-27,2024-03-31,0.034104,0.342686,0.605287,336647495.000000,1.266993,,1007282534.00,1007282534.00
sh.600007,2024-08-31,2024-06-30,0.073226,0.350055,0.608810,687960436.000000,1.283739,1965293521.000000,1007282534.00,1007282534.00
sh.600007,2024-10-31,2024-09-30,0.106608,0.345444,0.605136,1019214071.000000,1.266309,,1007282534.00,1007282534.00
sh.600008,2010-04-29,2010-03-31,0.008270,0.136458,0.419245,61703846.880000,0.217035,,2200000000.00,2200000000.00
sh.600008,2010-08-18,2010-06-30,0.025733,0.168819,0.416720,172411263.200000,0.216734,985770211.810000,2200000000.00,2200000000.00
sh.600008,2010-10-30,2010-09-30,0.050783,0.208588,0.427385,333495225.890000,0.231377,,2200000000.00,2200000000.00
sh.600008,2011-04-08,2010-12-31,0.096236,0.197429,0.405031,599526234.990000,0.219395,2978499522.060000,2200000000.00,2200000000.00
sh.600008,2011-04-29,2011-03-31,0.015224,0.192029,0.460282,109026663.100000,0.236674,,2200000000.00,2200000000.00
sh.600008,2011-08-23,2011-06-30,0.031662,0.178795,0.465419,215496751.930000,0.235848,1188116435.150000,2200000000.00,2200000000.00
sh.600008,2011-10-25,2011-09-30,0.051517,0.190282,0.460029,353137733.020000,0.226269,,2200000000.00,2200000000.00
sh.600008,2012-04-20,2011-12-31,0.099394,0.190861,0.427860,675336464.070000,0.237669,3494565645.800000,2200000000.00,2200000000.00
sh.600008,2012-04-28,2012-03-31,0.010089,0.134545,0.448644,81723970.840000,0.226759,,2200000000.00,2200000000.00
sh.600008,2012-08-21,2012-06-30,0.029529,0.167664,0.486545,208187895.870000,0.236124,1218883379.140000,2200000000.00,2200000000.00
sh.600008,2012-10-27,2012-09-30,0.045077,0.160462,0.451785,327971957.400000,0.227937,,2200000000.00,2200000000.00
sh.600008,2013-04-17,2012-12-31,0.104798,0.220742,0.436103,746754876.790000,0.264231,3296822607.460000,2200000000.00,2200000000.00
sh.600008,2013-04-27,2013-03-31,0.009116,0.113924,0.433402,75690023.340000,0.263068,,2200000000.00,2200000000.00
sh.600008,2013-08-21,2013-06-30,0.022972,0.127213,0.436263,181437497.790000,0.251196,1409003716.560000,2200000000.00,2200000000.00
sh.600008,2013-10-29,2013-09-30,0.038713,0.130695,0.450869,299822430.660000,0.253299,,2200000000.00,2200000000.00
sh.600008,2014-04-10,2013-12-31,0.101941,0.200529,0.397053,848367152.330000,0.273302,4166524266.540000,2200000000.00,2200000000.00
sh.600008,2014-04-29,2014-03-31,0.006220,0.107253,0.452817,77257946.550000,0.266850,,2200000000.00,2200000000.00
sh.600008,2014-08-09,2014-06-30,0.021631,0.095059,0.394461,171665276.080000,0.273885,1769303206.700000,2200000000.00,2200000000.00
sh.600008,2014-10-31,2014-09-30,0.036609,0.099792,0.387708,284301556.270000,0.274480,,2200000000.00,2200000000.00
sh.600008,2015-04-22,2014-12-31,0.098900,0.123115,0.306798,688139405.010000,0.277378,5503712732.130000,2200000000.00,2200000000.00
sh.600008,2015-04-30,2015-03-31,0.006406,0.059606,0.375950,44232836.180000,0.256725,,2410307062.00,2200000000.00
sh.600008,2015-08-28,2015-06-30,0.029088,0.123543,0.361056,227040160.710000,0.285959,1786779773.330000,2410307062.00,2200000000.00
sh.600008,2015-10-31,2015-09-30,0.034066,0.093049,0.360512,266820774.400000,0.262764,,2410307062.00,2200000000.00
sh.600008,2016-03-30,2015-12-31,0.072549,0.099326,0.322998,701387524.600000,0.222483,7004124227.550000,2410307062.00,2200000000.00
sh.600008,2016-04-26,2016-03-31,0.011245,0.075343,0.385553,106835595.020000,0.216102,,2410307062.00,2410307062.00
sh.600008,2016-08-31,2016-06-30,0.030117,0.093575,0.364740,287092904.340000,0.096926,3045166082.140000,4820614124.00,4820614124.00
sh.600008,2016-10-29,2016-09-30,0.044206,0.091768,0.342890,433810984.310000,0.108579,,4820614124.00,4820614124.00
sh.600008,2017-03-29,2016-12-31,0.066859,0.081670,0.329415,646177941.210000,0.126724,7839895945.010000,4820614124.00,4820614124.00
sh.600008,2017-04-28,2017-03-31,0.010656,0.069677,0.337471,123273479.550000,0.128585,,4820614124.00,4820614124.00
sh.600008,2017-08-30,2017-06-30,0.025371,0.075262,0.344064,314102648.330000,0.127306,4134798503.380000,4820614124.00,4820614124.00
sh.600008,2017-10-30,2017-09-30,0.041001,0.079786,0.329931,504169521.690000,0.133041,,4820614124.00,4820614124.00
sh.600008,2018-03-30,2017-12-31,0.055093,0.075618,0.313983,702146742.600000,0.126957,9213878111.680000,4820614124.00,4820614124.00
sh.600008,2018-04-27,2018-03-31,0.006876,0.057184,0.333026,121062118.490000,0.123076,,4820614124.00,4820614124.00
sh.600008,2018-08-31,2018-06-30,0.016639,0.060067,0.340428,275076152.060000,0.116608,4535781895.950000,4820614124.00,4820614124.00
sh.600008,2018-10-31,2018-09-30,0.033933,0.066900,0.328618,509249535.220000,0.128217,,4820614124.00,4820614124.00
sh.600008,2019-03-30,2018-12-31,0.047890,0.065483,0.307972,815617838.300000,0.126535,12197917857.500000,5685448207.00,4820614124.00
sh.600008,2019-04-30,2019-03-31,0.006575,0.046398,0.346203,113581832.750000,0.131743,,5685448207.00,4820614124.00
sh.600008,2019-08-30,2019-06-30,0.018402,0.069816,0.326949,401322718.810000,0.146098,5616973543.490000,5685448207.00,4820614124.00
sh.600008,2019-10-30,2019-09-30,0.032438,0.073148,0.317492,669583112.960000,0.150545,,5685448207.00,4820614124.00
sh.600008,2020-04-02,2019-12-31,0.049291,0.073220,0.296199,1091511496.710000,0.168569,14641117368.990000,5685448207.00,5685448207.00
sh.600008,2020-04-30,2020-03-31,0.005513,0.036992,0.315978,108255479.590000,0.168927,,5685448207.00,5685448207.00
sh.600008,2020-08-29,2020-06-30,0.020585,0.068631,0.315944,477420001.630000,0.187077,6720798235.670000,5685448207.00,5685448207.00
sh.600008,2020-10-31,2020-09-30,0.040582,0.090092,0.319685,1042934719.270000,0.179949,,7340590677.00,7340590677.00
sh.600008,2021-04-07,2020-12-31,0.062220,0.083326,0.299439,1601916130.370000,0.200300,19007815949.400000,7340590677.00,7340590677.00
sh.600008,2021-04-30,2021-03-31,0.011466,0.082045,0.311370,347567605.830000,0.224929,,7340590677.00,7340590677.00
sh.600008,2021-08-28,2021-06-30,0.054149,0.183273,0.337373,1580935263.280000,0.336894,8527434851.620000,7340590677.00,7340590677.00
sh.600008,2021-10-30,2021-09-30,0.073173,0.142407,0.296604,2168241883.650000,0.334589,,7340590677.00,7340590677.00
sh.600008,2022-04-09,2021-12-31,0.085774,0.117035,0.308169,2601995203.830000,0.311619,22110244531.560000,7340590677.00,7340590677.00
sh.600008,2022-04-30,2022-03-31,0.011521,0.089893,0.320751,424545480.700000,0.312203,,7340590677.00,7340590677.00
sh.600008,2022-08-31,2022-06-30,0.031616,0.122888,0.349899,1219679234.690000,0.229294,9821025487.560000,7340590677.00,7340590677.00
sh.600008,2022-10-29,2022-09-30,0.113224,0.291646,0.355220,4432449349.150000,0.487819,,7340590677.00,7340590677.00
sh.600008,2023-04-13,2022-12-31,0.115270,0.197432,0.327945,4374556347.820000,0.429635,21938772207.890000,7340590677.00,7340590677.00
sh.600008,2023-04-28,2023-03-31,0.011510,0.099002,0.338797,429892141.190000,0.431029,,7340590677.00,7340590677.00
sh.600008,2023-08-26,2023-06-30,0.027103,0.118646,0.350429,1048549008.260000,0.416060,4910526200.000000,7340590677.00,7340590677.00
sh.600008,2023-10-28,2023-09-30,0.045319,0.120102,0.342286,1697178398.870000,0.160621,,7340590677.00,7340590677.00
sh.600008,2024-04-13,2023-12-31,0.056931,0.097872,0.321994,2086492234.160000,0.218805,20989104123.410000,7340590677.00,7340590677.00
sh.600008,2024-04-27,2024-03-31,0.012361,0.109775,0.337003,477839083.590000,0.224039,,7340590677.00,7340590677.00
sh.600008,2024-08-31,2024-06-30,0.031412,0.135089,0.352801,1233838455.420000,0.240449,8981435577.880000,7340590677.00,7340590677.00
sh.600008,2024-10-30,2024-09-30,0.107333,0.266368,0.354006,3693440052.570000,0.487802,,7340590677.00,7340590677.00
sh.600009,2010-04-30,2010-03-31,0.019267,0.286800,0.363949,260891980.570000,0.443576,,1926958448.00,1093476397.00
sh.600009,2010-08-27,2010-06-30,0.042138,0.306951,0.368886,589656252.050000,0.517729,1921009182.700000,1926958448.00,1093476397.00
sh.600009,2010-10-29,2010-09-30,0.071581,0.331267,0.393841,1016435775.700000,0.611740,,1926958448.00,1093476397.00
sh.600009,2011-02-26,2010-12-31,0.097500,0.335890,0.388599,1406172404.830000,0.680196,4186408260.790000,1926958448.00,1093476397.00
sh.600009,2011-04-30,2011-03-31,0.025144,0.364007,0.378973,381858102.360000,0.736638,,1926958448.00,1093476397.00
sh.600009,2011-08-25,2011-06-30,0.050485,0.357102,0.379230,776343961.060000,0.769743,2174012700.880000,1926958448.00,1093476397.00
sh.600009,2011-10-27,2011-09-30,0.078001,0.359797,0.394854,1217898791.030000,0.775560,,1926958448.00,1093476397.00
sh.600009,2012-02-29,2011-12-31,0.101965,0.350271,0.392849,1615173364.330000,0.778218,4611211636.060000,1926958448.00,1093476397.00
sh.600009,2012-04-25,2012-03-31,0.023665,0.356957,0.375504,393119061.400000,0.783117,,1926958448.00,1093476397.00
sh.600009,2012-08-29,2012-06-30,0.049789,0.357484,0.381192,812805617.270000,0.794781,2273684571.610000,1926958448.00,1093476397.00
sh.600009,2012-10-27,2012-09-30,0.076507,0.361737,0.388441,1273259776.720000,0.800574,,1926958448.00,1093476397.00
sh.600009,2013-03-02,2012-12-31,0.101527,0.364019,0.379320,1718320922.490000,0.820495,4716034920.810000,1926958448.00,1093476397.00
sh.600009,2013-04-27,2013-03-31,0.026490,0.384707,0.424455,456915070.790000,0.849516,,1926958448.00,1093476397.00
sh.600009,2013-08-29,2013-06-30,0.056243,0.389312,0.444806,962008193.510000,0.892153,2471044874.920000,1926958448.00,1093476397.00
sh.600009,2013-10-30,2013-09-30,0.090533,0.404663,0.463980,1572462111.570000,0.969492,,1926958448.00,1093476397.00
sh.600009,2014-03-29,2013-12-31,0.114441,0.387905,0.439451,2022973353.550000,0.971923,5215129817.200000,1926958448.00,1093476397.00
sh.600009,2014-04-29,2014-03-31,0.029631,0.400679,0.445267,545075056.190000,1.016488,,1926958448.00,1093476397.00
sh.600009,2014-08-16,2014-06-30,0.059889,0.399370,0.438603,1097726465.730000,1.042216,2748642902.520000,1926958448.00,1093476397.00
sh.600009,2014-10-30,2014-09-30,0.090493,0.394444,0.421653,1685717042.910000,1.031934,,1926958448.00,1093476397.00
sh.600009,2015-03-12,2014-12-31,0.118366,0.391275,0.437640,2250175907.750000,1.087483,5750882944.360000,1926958448.00,1093476397.00
sh.600009,2015-04-28,2015-03-31,0.033421,0.435300,0.454356,662515944.430000,1.148656,,1926958448.00,1093476397.00
sh.600009,2015-08-28,2015-06-30,0.068810,0.439856,0.469284,1360960117.070000,1.224142,3094104582.610000,1926958448.00,1093476397.00
sh.600009,2015-10-28,2015-09-30,0.100834,0.430562,0.463411,2032273931.380000,1.267049,,1926958448.00,1093476397.00
sh.600009,2016-03-12,2015-12-31,0.130546,0.427055,0.459428,2684213443.410000,1.313694,6285400290.320000,1926958448.00,1093476397.00
sh.600009,2016-04-28,2016-03-31,0.031058,0.411683,0.430082,673931041.790000,1.320706,,1926958448.00,1093476397.00
sh.600009,2016-08-27,2016-06-30,0.068253,0.435074,0.446043,1478291849.090000,1.373346,3397794786.010000,1926958448.00,1093476397.00
sh.600009,2016-10-29,2016-09-30,0.100428,0.423465,0.444614,2214641512.400000,1.407122,,1926958448.00,1093476397.00
sh.600009,2017-03-18,2016-12-31,0.131670,0.426623,0.451319,2965658928.290000,1.456000,6951474481.180000,1926958448.00,1093476397.00
sh.600009,2017-04-28,2017-03-31,0.034876,0.437623,0.453529,829365876.660000,1.534044,,1926958448.00,1093476397.00
sh.600009,2017-08-26,2017-06-30,0.074637,0.455946,0.482239,1777147445.460000,1.606081,3897713273.860000,1926958448.00,1093476397.00
sh.600009,2017-10-28,2017-09-30,0.115946,0.468485,0.482332,2815028988.520000,1.760826,,1926958448.00,1093476397.00
sh.600009,2018-03-24,2017-12-31,0.155323,0.478427,0.498173,3857263053.180000,1.911514,8062379029.930000,1926958448.00,1093476397.00
sh.600009,2018-04-27,2018-03-31,0.039698,0.464193,0.506840,1058706048.140000,2.029051,,1926958448.00,1093476397.00
sh.600009,2018-08-25,2018-06-30,0.079016,0.466654,0.513427,2102012135.440000,2.080564,4504435534.140000,1926958448.00,1093476397.00
sh.600009,2018-10-30,2018-09-30,0.120126,0.474387,0.516998,3273500335.260000,2.144221,,1926958448.00,1093476397.00
sh.600009,2019-03-23,2018-12-31,0.158545,0.475821,0.516881,4431378552.990000,2.195912,9313114686.740000,1926958448.00,1093476397.00
sh.600009,2019-04-27,2019-03-31,0.048069,0.519122,0.552394,1440253128.280000,2.389629,,1926958448.00,1093476397.00
sh.600009,2019-08-28,2019-06-30,0.093216,0.514693,0.563677,2807709596.290000,2.547742,5455110955.450000,1926958448.00,1093476397.00
sh.600009,2019-10-30,2019-09-30,0.134916,0.506449,0.547953,4156827434.400000,2.639088,,1926958448.00,1093476397.00
sh.600009,2020-03-28,2019-12-31,0.166977,0.480678,0.512071,5260864459.790000,2.610440,10944668477.760000,1926958448.00,1093476397.00
sh.600009,2020-04-29,2020-03-31,0.002515,0.069894,0.009463,114367303.390000,1.930292,,1926958448.00,1093476397.00
sh.600009,2020-08-29,2020-06-30,-0.012425,-0.137872,-0.284297,-340562306.320000,1.009316,2470139846.730000,1926958448.00,1093476397.00
sh.600009,2020-10-31,2020-09-30,-0.023885,-0.201227,-0.420042,-691794300.750000,1.009316,,1926958448.00,1093476397.00
sh.600009,2021-03-27,2020-12-31,-0.041380,-0.271545,-0.533813,-1168584582.180000,-0.657332,4303465087.940000,1926958448.00,1093476397.00
sh.600009,2021-04-29,2021-03-31,-0.015051,-0.485534,-0.701480,-420643923.750000,-0.925632,,1926958448.00,1093476397.00
sh.600009,2021-08-28,2021-06-30,-0.025679,-0.384223,-0.645821,-693086474.080000,-0.841524,,1926958448.00,1093476397.00
sh.600009,2021-10-23,2021-09-30,-0.043759,-0.429597,-0.684800,-1180266480.860000,-0.923892,,1926958448.00,1093476397.00
